,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
4977,Tango porteño,Tango,https://www.todotango.com/musica/tema/883/Tango-porteno/,True,False,False,False,True
4978,Tango querido,Tango,https://www.todotango.com/musica/tema/2336/Tango-querido/,True,False,False,False,True
4979,Tango reo,Tango,https://www.todotango.com/musica/tema/5943/Tango-reo/,True,False,False,False,True
4980,Tango santiagueño,Tango,https://www.todotango.com/musica/tema/7231/Tango-santiagueno/,True,False,False,False,True
4981,Tango te cambiaron la pinta,Tango,https://www.todotango.com/musica/tema/7875/Tango-te-cambiaron-la-pinta/,True,False,False,False,True
4982,Tango triste,Tango,https://www.todotango.com/musica/tema/4867/Tango-triste/,True,False,False,False,True
4984,Tango varón,Tango,https://www.todotango.com/musica/tema/9508/Tango-varon/,True,False,False,False,True
4985,Tango viejo,Tango,https://www.todotango.com/musica/tema/7143/Tango-viejo/,True,False,False,False,True
4986,Tango y copas (Otro tango),Tango,https://www.todotango.com/musica/tema/838/Tango-y-copas-Otro-tango/,True,False,False,False,True
4987,Tango y después,Tango,https://www.todotango.com/musica/tema/5319/Tango-y-despues/,True,False,False,False,True
4988,Tango y mugre,Tango,https://www.todotango.com/musica/tema/6013/Tango-y-mugre/,True,False,False,False,True
4989,"Tango, por vos",Tango,https://www.todotango.com/musica/tema/5221/Tango-por-vos/,True,False,False,False,True
4990,Tangón,Tango,https://www.todotango.com/musica/tema/1961/Tangon/,True,False,False,False,True
4991,Tangueando te quiero,Tango,https://www.todotango.com/musica/tema/823/Tangueando-te-quiero/,True,False,False,False,True
4992,Tangueritos,Tango,https://www.todotango.com/musica/tema/6714/Tangueritos/,True,False,False,False,True
4993,Tanguero nuevo (¡Cómo te parecés a,Tango,https://www.todotango.com/musica/tema/4135/Tanguero-nuevo-Como-te-pareces-a-tu-viejo/,True,False,False,False,True
4994,Tanguito de Laura,Tango,https://www.todotango.com/musica/tema/5543/Tanguito-de-Laura/,True,False,False,False,True
4995,Tanguito para Lala,Tango,https://www.todotango.com/musica/tema/7001/Tanguito-para-Lala/,True,False,False,False,True
4996,Tanguito por la que camina bailando,Tango,https://www.todotango.com/musica/tema/7196/Tanguito-por-la-que-camina-bailando/,True,False,False,False,True
4997,Tantas preguntas,Tango,https://www.todotango.com/musica/tema/7466/Tantas-preguntas/,True,False,False,False,True
4998,Tanto,Tango,https://www.todotango.com/musica/tema/774/Tanto/,True,True,False,False,True
4999,Tapera,Tango,https://www.todotango.com/musica/tema/569/Tapera/,True,False,False,False,True
5000,"Taponazo (Che, Ferreyra)",Tango,https://www.todotango.com/musica/tema/2838/Taponazo-Che-Ferreyra/,True,True,False,False,True
5002,Tarareando,Tango,https://www.todotango.com/musica/tema/4224/Tarareando/,True,True,False,False,True
5003,Tarde,Tango,https://www.todotango.com/musica/tema/679/Tarde/,True,True,False,True,True
5005,Tarde gris,Tango,https://www.todotango.com/musica/tema/271/Tarde-gris/,True,False,False,True,True
5007,Tatuaje,Tango,https://www.todotango.com/musica/tema/5121/Tatuaje/,True,False,False,False,True
5008,Tatuaje [b],Tango,https://www.todotango.com/musica/tema/7248/Tatuaje-[b]/,True,False,False,False,True
5009,Taxi mío,Tango,https://www.todotango.com/musica/tema/1052/Taxi-mio/,True,False,False,True,True
5011,Te aconsejo que me olvides,Tango,https://www.todotango.com/musica/tema/1632/Te-aconsejo-que-me-olvides/,True,True,True,True,True
5013,Te amo todavía,Tango,https://www.todotango.com/musica/tema/6778/Te-amo-todavia/,True,False,False,False,True
5014,Te buscan,Tango,https://www.todotango.com/musica/tema/5907/Te-buscan/,True,False,False,False,True
5015,Te camino Buenos Aires,Tango,https://www.todotango.com/musica/tema/8985/Te-camino-Buenos-Aires/,True,False,False,False,True
5017,Te doy lo que tengo,Tango,https://www.todotango.com/musica/tema/189/Te-doy-lo-que-tengo/,True,False,False,False,True
5018,Te espero en Rodríguez Peña,Tango,https://www.todotango.com/musica/tema/2536/Te-espero-en-Rodriguez-Pena/,True,False,False,True,True
5019,Te estaba esperando,Tango,https://www.todotango.com/musica/tema/1633/Te-estaba-esperando/,True,False,False,False,True
5020,Te estoy diciendo adiós,Tango,https://www.todotango.com/musica/tema/6137/Te-estoy-diciendo-adios/,True,False,False,True,True
5022,Te fuiste hermano,Tango,https://www.todotango.com/musica/tema/3368/Te-fuiste-hermano/,True,False,False,True,True
5023,Te fuiste ja ja,Tango,https://www.todotango.com/musica/tema/1818/Te-fuiste-ja-ja/,True,True,False,True,True
5024,Te llama mi violín,Tango,https://www.todotango.com/musica/tema/1290/Te-llama-mi-violin/,True,False,False,False,True
5025,Te llaman malevo,Tango,https://www.todotango.com/musica/tema/128/Te-llaman-malevo/,True,True,False,True,True
5026,Te llaman Soledad,Tango,https://www.todotango.com/musica/tema/543/Te-llaman-Soledad/,True,False,False,False,True
5027,Te llamaremos bandoneón,Tango,https://www.todotango.com/musica/tema/5546/Te-llamaremos-bandoneon/,True,False,False,False,True
5028,Te lloran mis ojos,Tango,https://www.todotango.com/musica/tema/1223/Te-lloran-mis-ojos/,True,True,False,False,True
5029,Te necesito tanto,Tango,https://www.todotango.com/musica/tema/7127/Te-necesito-tanto/,True,False,False,False,True
5030,Te nombro sin llorar,Tango,https://www.todotango.com/musica/tema/6599/Te-nombro-sin-llorar/,True,False,False,False,True
5031,Te odio,Tango,https://www.todotango.com/musica/tema/109/Te-odio/,True,False,False,True,True
5032,Te odio y te quiero,Tango,https://www.todotango.com/musica/tema/3179/Te-odio-y-te-quiero/,True,False,False,True,True
5033,Te perdono,Tango,https://www.todotango.com/musica/tema/6761/Te-perdono/,True,False,False,False,True
5034,Te podés acomodar (Zorro viejo),Tango,https://www.todotango.com/musica/tema/4470/Te-podes-acomodar-Zorro-viejo/,True,False,False,False,True
5036,Te quedaras en mi vida,Tango,https://www.todotango.com/musica/tema/2912/Te-quedaras-en-mi-vida/,True,False,False,False,True
5037,Te quiero,Tango,https://www.todotango.com/musica/tema/990/Te-quiero/,True,False,True,True,True
5038,Te quiero Buenos Aires,Tango,https://www.todotango.com/musica/tema/9847/Te-quiero-Buenos-Aires/,True,False,False,False,True
5040,Te quiero más,Tango,https://www.todotango.com/musica/tema/2905/Te-quiero-mas/,True,False,False,False,True
5041,Te tengo fe,Tango,https://www.todotango.com/musica/tema/7976/Te-tengo-fe/,True,False,False,False,True
5042,Te tengo que dejar,Tango,https://www.todotango.com/musica/tema/7018/Te-tengo-que-dejar/,True,False,False,False,True
5043,Te voy a escribir un tango,Tango,https://www.todotango.com/musica/tema/4128/Te-voy-a-escribir-un-tango/,True,False,False,False,True
5044,Techito rojo,Tango,https://www.todotango.com/musica/tema/5220/Techito-rojo/,True,False,False,True,True
5045,Tedio,Tango,https://www.todotango.com/musica/tema/1227/Tedio/,True,False,False,False,True
5046,Telarañas,Tango,https://www.todotango.com/musica/tema/4127/Telaranas/,True,True,False,False,True
5048,Temblando el adiós,Tango,https://www.todotango.com/musica/tema/3625/Temblando-el-adios/,True,True,False,False,True
5049,Temor,Tango,https://www.todotango.com/musica/tema/4144/Temor/,True,False,False,False,True
5050,Tenemos que abrirnos,Tango,https://www.todotango.com/musica/tema/2073/Tenemos-que-abrirnos/,True,False,False,False,True
5052,Tengo,Tango,https://www.todotango.com/musica/tema/2858/Tengo/,True,False,False,False,True
5053,Tengo miedo,Tango,https://www.todotango.com/musica/tema/101/Tengo-miedo/,True,True,True,True,True
5055,Tengo que agradecer,Tango,https://www.todotango.com/musica/tema/10039/Tengo-que-agradecer/,True,False,False,False,True
5056,Tengo un amigo,Tango,https://www.todotango.com/musica/tema/2150/Tengo-un-amigo/,True,False,False,False,True
5058,Tenía un corazón,Tango,https://www.todotango.com/musica/tema/3611/Tenia-un-corazon/,True,True,False,False,True
5061,Tesorito,Tango,https://www.todotango.com/musica/tema/4879/Tesorito/,True,False,False,False,True
5063,Testamento de arrabal,Tango,https://www.todotango.com/musica/tema/1636/Testamento-de-arrabal/,True,False,False,False,True
5065,Testamento tanguero,Tango,https://www.todotango.com/musica/tema/5812/Testamento-tanguero/,True,False,False,False,True
5066,Tibieza,Tango,https://www.todotango.com/musica/tema/5919/Tibieza/,True,False,False,True,True
5067,Tiburón,Tango,https://www.todotango.com/musica/tema/3601/Tiburon/,True,False,False,False,True
5068,Tiembla entre mis manos la guitarra,Tango,https://www.todotango.com/musica/tema/3559/Tiembla-entre-mis-manos-la-guitarra/,True,False,False,False,True
5069,Tiempo,Tango,https://www.todotango.com/musica/tema/1637/Tiempo/,True,False,False,False,True
5072,Tiempo de nadie,Tango,https://www.todotango.com/musica/tema/6495/Tiempo-de-nadie/,True,False,False,False,True
5074,Tiempo de tranvías,Tango,https://www.todotango.com/musica/tema/1638/Tiempo-de-tranvias/,True,False,False,True,True
5075,Tiempo niño,Tango,https://www.todotango.com/musica/tema/7689/Tiempo-nino/,True,False,False,False,True
5076,Tiempos del mismo barrio,Tango,https://www.todotango.com/musica/tema/6452/Tiempos-del-mismo-barrio/,True,False,False,False,True
5077,Tiempos nuevos,Tango,https://www.todotango.com/musica/tema/587/Tiempos-nuevos/,True,False,False,False,True
5078,Tiempos viejos,Tango,https://www.todotango.com/musica/tema/581/Tiempos-viejos/,True,False,False,True,True
5079,Tiene razón amigazo,Tango,https://www.todotango.com/musica/tema/3606/Tiene-razon-amigazo/,True,False,False,False,True
5081,Tierra del amor,Tango,https://www.todotango.com/musica/tema/8750/Tierra-del-amor/,True,False,False,False,True
5082,Tierra del Fuego,Tango,https://www.todotango.com/musica/tema/4958/Tierra-del-Fuego/,True,False,False,True,True
5084,Tierra hermana,Tango,https://www.todotango.com/musica/tema/3369/Tierra-hermana/,True,False,False,True,True
5085,Tierra mía,Tango,https://www.todotango.com/musica/tema/4894/Tierra-mia/,True,False,False,False,True
5086,Tierra negra,Tango,https://www.todotango.com/musica/tema/1869/Tierra-negra/,True,True,False,False,True
5087,Tierra querida,Tango,https://www.todotango.com/musica/tema/1639/Tierra-querida/,True,False,False,True,True
5088,Tierrita,Tango,https://www.todotango.com/musica/tema/459/Tierrita/,True,True,True,True,True
5089,Timbos,Tango,https://www.todotango.com/musica/tema/7369/Timbos/,True,False,False,True,True
5090,Tinglado,Tango,https://www.todotango.com/musica/tema/6754/Tinglado/,True,False,False,False,True
5091,Tinta roja,Tango,https://www.todotango.com/musica/tema/323/Tinta-roja/,True,False,True,True,True
5092,Tirame una serpentina,Tango,https://www.todotango.com/musica/tema/5096/Tirame-una-serpentina/,True,False,False,False,True
5093,Tirana,Tango,https://www.todotango.com/musica/tema/617/Tirana/,True,True,False,False,True
5094,Tirate un lance,Tango,https://www.todotango.com/musica/tema/740/Tirate-un-lance/,True,False,False,False,True
5095,Tissué,Tango,https://www.todotango.com/musica/tema/7803/Tissue/,True,False,False,False,True
5099,Titiriteros,Tango,https://www.todotango.com/musica/tema/1741/Titiriteros/,True,False,False,True,True
5100,"Tocá el bandoneón, Pedrito!",Tango,https://www.todotango.com/musica/tema/4027/Toca-el-bandoneon-Pedrito/,True,False,False,False,True
5102,Toco y me voy,Tango,https://www.todotango.com/musica/tema/6144/Toco-y-me-voy/,True,False,False,False,True
5103,Toda mi vida,Tango,https://www.todotango.com/musica/tema/149/Toda-mi-vida/,True,False,True,True,True
5104,Todavía hay otarios,Tango,https://www.todotango.com/musica/tema/4532/Todavia-hay-otarios/,True,False,False,True,True
5105,Todavía no,Tango,https://www.todotango.com/musica/tema/2866/Todavia-no/,True,True,False,False,True
5108,Todavía voy por más,Tango,https://www.todotango.com/musica/tema/7838/Todavia-voy-por-mas/,True,False,False,False,True
5109,Todo,Tango,https://www.todotango.com/musica/tema/968/Todo/,True,False,False,False,True
5110,Todo conjugaba,Tango,https://www.todotango.com/musica/tema/5453/Todo-conjugaba/,True,False,False,False,True
5111,Todo corazón,Tango,https://www.todotango.com/musica/tema/2289/Todo-corazon/,True,True,False,True,True
5112,Todo el año es carnaval,Tango,https://www.todotango.com/musica/tema/2110/Todo-el-ano-es-carnaval/,True,True,False,False,True
5115,Todo en orden,Tango,https://www.todotango.com/musica/tema/6893/Todo-en-orden/,True,False,False,True,True
5116,Todo es amor,Tango,https://www.todotango.com/musica/tema/2675/Todo-es-amor/,True,False,False,False,True
5117,Todo es cruel,Tango,https://www.todotango.com/musica/tema/3344/Todo-es-cruel/,True,False,False,False,True
5118,Todo es mentira,Tango,https://www.todotango.com/musica/tema/2105/Todo-es-mentira/,True,False,False,False,True
5119,Todo es un berretín de tome y traig,Tango,https://www.todotango.com/musica/tema/6222/Todo-es-un-berretin-de-tome-y-traiga/,True,False,False,False,True
5120,Todo lo que negué,Tango,https://www.todotango.com/musica/tema/2911/Todo-lo-que-negue/,True,False,False,False,True
5123,Todo te nombra,Tango,https://www.todotango.com/musica/tema/1239/Todo-te-nombra/,True,False,False,False,True
5124,Todo terminó,Tango,https://www.todotango.com/musica/tema/4389/Todo-termino/,True,False,False,False,True
5125,Todos lloraban,Tango,https://www.todotango.com/musica/tema/4496/Todos-lloraban/,True,False,False,False,True
5126,Tomá cuanto quieras,Tango,https://www.todotango.com/musica/tema/6755/Toma-cuanto-quieras/,True,False,False,False,True
5127,Tomá estas monedas,Tango,https://www.todotango.com/musica/tema/775/Toma-estas-monedas/,True,False,False,False,True
5128,Tomala con soda,Tango,https://www.todotango.com/musica/tema/895/Tomala-con-soda/,True,False,False,False,True
5129,Tomo y obligo,Tango,https://www.todotango.com/musica/tema/585/Tomo-y-obligo/,True,True,True,True,True
5130,Torbellino,Tango,https://www.todotango.com/musica/tema/2037/Torbellino/,True,False,False,False,True
5132,Tormenta,Tango,https://www.todotango.com/musica/tema/477/Tormenta/,True,False,True,True,True
5133,Tormentas,Tango,https://www.todotango.com/musica/tema/8453/Tormentas/,True,False,False,False,True
5134,Tormento,Tango,https://www.todotango.com/musica/tema/476/Tormento/,True,True,True,True,True
5135,Torrente,Tango,https://www.todotango.com/musica/tema/570/Torrente/,True,False,False,True,True
5138,Tortura,Tango,https://www.todotango.com/musica/tema/2952/Tortura/,True,False,False,False,True
5139,Toscano,Tango,https://www.todotango.com/musica/tema/6295/Toscano/,True,False,False,False,True
5140,Total pa'qué sirvo,Tango,https://www.todotango.com/musica/tema/305/Total-paque-sirvo/,True,False,False,False,True
5141,Totalmente mujer,Tango,https://www.todotango.com/musica/tema/6247/Totalmente-mujer/,True,False,False,False,True
5142,Toulouse,Tango,https://www.todotango.com/musica/tema/9301/Toulouse/,True,False,False,False,True
5144,Trago amargo,Tango,https://www.todotango.com/musica/tema/1201/Trago-amargo/,True,True,False,True,True
5145,Traicionera,Tango,https://www.todotango.com/musica/tema/3952/Traicionera/,True,False,False,False,True
5146,Traiciones,Tango,https://www.todotango.com/musica/tema/6508/Traiciones/,True,False,False,False,True
5147,Traiga otra caña,Tango,https://www.todotango.com/musica/tema/4387/Traiga-otra-cana/,True,False,False,False,True
5148,Trampa,Tango,https://www.todotango.com/musica/tema/2953/Trampa/,True,False,False,False,True
5149,Tranco a tranco,Tango,https://www.todotango.com/musica/tema/4878/Tranco-a-tranco/,True,False,False,False,True
5150,Tranquilo viejo tranquilo,Tango,https://www.todotango.com/musica/tema/2760/Tranquilo-viejo-tranquilo/,True,False,False,False,True
5151,Trapito,Tango,https://www.todotango.com/musica/tema/4721/Trapito/,True,True,False,False,True
5153,Trapo Viejo,Tango,https://www.todotango.com/musica/tema/526/Trapo-Viejo/,True,True,False,True,True
5154,Tras cartón,Tango,https://www.todotango.com/musica/tema/2237/Tras-carton/,True,False,False,False,True
5155,Tras el humo,Tango,https://www.todotango.com/musica/tema/6110/Tras-el-humo/,True,False,False,False,True
5156,Tras tu antifaz,Tango,https://www.todotango.com/musica/tema/8032/Tras-tu-antifaz/,True,False,False,False,True
5157,Tras un pálido telón,Tango,https://www.todotango.com/musica/tema/10117/Tras-un-palido-telon/,True,False,False,False,True
5158,Trasnochado,Tango,https://www.todotango.com/musica/tema/9402/Trasnochado/,True,False,False,False,True
